s,e,t
"cavazzana,m","bushman,fredericd.",2015
"cavazzana,m","fischer,alain",2015
"cavazzana,m","thrasher,adrianj.",2015
"cavazzana,m","galy,anne",2015
"cavazzana,m","cavazzana,marina",2015
"xiang,ah","wang,xinhui",2015
"xiang,ah","martinez,mayap.",2015
"xiang,ah","walthall,johannac.",2015
"xiang,ah","curry,edwards.",2015
"xiang,ah","page,kathleen",2015
"xiang,ah","buchanan,thomasa.",2015
"xiang,ah","coleman,karenj.",2015
"xiang,ah","getahun,darios",2015
"chikwe,j","chiang,yutingp.",2015
"chikwe,j","egorova,natalian.",2015
"chikwe,j","itagaki,shinobu",2015
"chikwe,j","adams,davidh.",2015
"turakhia,mp","ho,p.michael",2015
"turakhia,mp","lambert-kerzner,anne",2015
"turakhia,mp","glorioso,thomasj.",2015
"turakhia,mp","carey,evanp.",2015
"turakhia,mp","cunningham,fran",2015
"turakhia,mp","longo,lisa",2015
"turakhia,mp","jackevicius,cynthia",2015
"turakhia,mp","rose,adam",2015
"turakhia,mp","turakhia,mintup.",2015
"prabhakaran,s","ruff,ilana",2015
"prabhakaran,s","bernstein,richarda.",2015
"han,yl","guo,jincheng",2015
"han,yl","zheng,yang",2015
"han,yl","zang,hongyun",2015
"han,yl","su,xi",2015
"han,yl","wang,yu",2015
"han,yl","chen,shaoliang",2015
"han,yl","jiang,tiemin",2015
"han,yl","yang,ping",2015
"han,yl","chen,jiyan",2015
"han,yl","jiang,dongju",2015
"han,yl","jing,quanmin",2015
"han,yl","liang,zhenyang",2015
"han,yl","liu,haiwei",2015
"han,yl","zhao,xin",2015
"han,yl","li,jing",2015
"han,yl","li,yi",2015
"han,yl","xu,bo",2015
"han,yl","stone,greggw.",2015
"rebbeck,tr","mitra,nandita",2015
"rebbeck,tr","wan,fei",2015
"rebbeck,tr","sinilnikova,olgam.",2015
"rebbeck,tr","healey,sue",2015
"rebbeck,tr","mcguffog,lesley",2015
"rebbeck,tr","mazoyer,sylvie",2015
"rebbeck,tr","chenevix-trench,georgia",2015
"rebbeck,tr","easton,douglasf.",2015
"rebbeck,tr","antoniou,antonisc.",2015
"rebbeck,tr","nathanson,katherinel.",2015
"sulkowski,ms","eron,josephj.",2015
"sulkowski,ms","wyles,david",2015
"sulkowski,ms","trinh,roger",2015
"sulkowski,ms","lalezari,jay",2015
"sulkowski,ms","wang,chia",2015
"sulkowski,ms","slim,jihad",2015
"sulkowski,ms","bhatti,laveeza",2015
"sulkowski,ms","gathe,joseph",2015
"sulkowski,ms","ruane,peterj.",2015
"sulkowski,ms","elion,richard",2015
"sulkowski,ms","bredeek,fritz",2015
"sulkowski,ms","brennan,robert",2015
"sulkowski,ms","blick,gary",2015
"sulkowski,ms","khatri,amit",2015
"sulkowski,ms","gibbons,krystal",2015
"sulkowski,ms","hu,yiranb.",2015
"sulkowski,ms","fredrick,linda",2015
"sulkowski,ms","schnell,gretja",2015
"sulkowski,ms","pilot-matias,tami",2015
"sulkowski,ms","tripathi,rakesh",2015
"sulkowski,ms","dasilva-tillmann,barbara",2015
"sulkowski,ms","mcgovern,barbara",2015
"sulkowski,ms","campbell,andrewl.",2015
"sulkowski,ms","podsadecki,thomas",2015
"kottilil,s","townsend,kerry",2015
"kottilil,s","kohli,anita",2015
"kottilil,s","nelson,amy",2015
"kottilil,s","seamon,cassie",2015
"kottilil,s","meissner,ericg.",2015
"kottilil,s","bon,dimitra",2015
"kottilil,s","silk,rachel",2015
"kottilil,s","gross,chloe",2015
"kottilil,s","price,angie",2015
"kottilil,s","sajadi,mohammad",2015
"kottilil,s","sidharthan,sreetha",2015
"kottilil,s","sims,zayani",2015
"kottilil,s","herrmann,eva",2015
"kottilil,s","hogan,john",2015
"kottilil,s","teferi,gebeyehu",2015
"kottilil,s","talwani,rohit",2015
"kottilil,s","proschan,michael",2015
"kottilil,s","jenkins,veronica",2015
"kottilil,s","kleiner,davide.",2015
"kottilil,s","wood,bradj.",2015
"kottilil,s","subramanian,g.mani",2015
"kottilil,s","pang,phillips.",2015
"kottilil,s","mchutchison,johng.",2015
"kottilil,s","polis,michaela.",2015
"kottilil,s","fauci,anthonys.",2015
"kottilil,s","masur,henry",2015
"kottilil,s","kottilil,shyam",2015
"zaidat,oo","fitzsimmons,brian-fred",2015
"zaidat,oo","woodward,brittonkeith",2015
"zaidat,oo","wang,zhigang",2015
"zaidat,oo","killer-oberpfalzer,monika",2015
"zaidat,oo","wakhloo,ajay",2015
"zaidat,oo","gupta,rishi",2015
"zaidat,oo","kirshner,howard",2015
"zaidat,oo","megerian,j.thomas",2015
"zaidat,oo","lesko,james",2015
"zaidat,oo","pitzer,pamela",2015
"zaidat,oo","ramos,jandira",2015
"zaidat,oo","castonguay,aliciac.",2015
"zaidat,oo","barnwell,stanley",2015
"zaidat,oo","smith,wades.",2015
"zaidat,oo","gress,darylr.",2015
"mulligan,mj","davey,richard",2015
"mulligan,mj","beck,allison",2015
"mulligan,mj","xu,yongxian",2015
"mulligan,mj","suffredini,anthonyf.",2015
"mulligan,mj","palmore,tara",2015
"mulligan,mj","kabbani,sarah",2015
"mulligan,mj","rogers,susan",2015
"mulligan,mj","kobinger,gary",2015
"mulligan,mj","alimonti,judie",2015
"mulligan,mj","link,charlesj.,jr.",2015
"mulligan,mj","rubinson,lewis",2015
"mulligan,mj","stroeher,ute",2015
"mulligan,mj","wolcott,mark",2015
"mulligan,mj","dorman,william",2015
"mulligan,mj","uyeki,timothym.",2015
"mulligan,mj","feldmann,heinz",2015
"mulligan,mj","lane,h.clifford",2015
"mulligan,mj","mulligan,markj.",2015
"mauri,l","yeh,robertw.",2015
"mauri,l","massaro,josephm.",2015
"mauri,l","driscoll-shempp,priscilla",2015
"mauri,l","cutlip,donalde.",2015
"mauri,l","steg,p.gabriel",2015
"mauri,l","gershlick,anthonyh.",2015
"mauri,l","darius,harald",2015
"mauri,l","meredith,iant.",2015
"mauri,l","ormiston,john",2015
"mauri,l","tanguay,jeanfrancois",2015
"mauri,l","windecker,stephan",2015
"mauri,l","garratt,kirkn.",2015
"mauri,l","kandzari,davide.",2015
"mauri,l","lee,davidp.",2015
"mauri,l","simon,danieli.",2015
"mauri,l","iancu,adriancorneliu",2015
"mauri,l","trebacz,jaroslaw",2015
"mauri,l","mauri,laura",2015
"hsu,l","hutter,carolynm.",2015
"hsu,l","lin,yi",2015
"hsu,l","jacobs,ericj.",2015
"hsu,l","ulrich,corneliam.",2015
"hsu,l","white,emily",2015
"hsu,l","baron,johna.",2015
"hsu,l","berndt,sonjai.",2015
"hsu,l","brenner,hermann",2015
"hsu,l","butterbach,katja",2015
"hsu,l","caan,bettej.",2015
"hsu,l","campbell,petert.",2015
"hsu,l","carlson,christophers.",2015
"hsu,l","casey,graham",2015
"hsu,l","chang-claude,jenny",2015
"hsu,l","chanock,stephenj.",2015
"hsu,l","cotterchio,michelle",2015
"hsu,l","duggan,david",2015
"hsu,l","figueiredo,janec.",2015
"hsu,l","fuchs,charless.",2015
"hsu,l","giovannucci,edwardl.",2015
"hsu,l","gong,jian",2015
"hsu,l","haile,robertw.",2015
"hsu,l","harrison,tabithaa.",2015
"hsu,l","hayes,richardb.",2015
"hsu,l","hoffmeister,michael",2015
"hsu,l","hopper,johnl.",2015
"hsu,l","hudson,thomasj.",2015
"hsu,l","jenkins,marka.",2015
"hsu,l","jiao,shuo",2015
"hsu,l","lindor,noralanem.",2015
"hsu,l","lemire,mathieu",2015
"hsu,l","lemarchand,loic",2015
"hsu,l","newcomb,pollya.",2015
"hsu,l","ogino,shuji",2015
"hsu,l","pflugeisen,bethannm.",2015
"hsu,l","potter,johnd.",2015
"hsu,l","qu,conghui",2015
"hsu,l","rosse,stephaniea.",2015
"hsu,l","rudolph,anja",2015
"hsu,l","schoen,roberte.",2015
"hsu,l","schumacher,fredrickr.",2015
"hsu,l","seminara,daniela",2015
"hsu,l","slattery,marthal.",2015
"hsu,l","thibodeau,stephenn.",2015
"hsu,l","thomas,fridtjof",2015
"hsu,l","thornquist,mark",2015
"hsu,l","warnick,gregs.",2015
"hsu,l","zanke,brentw.",2015
"hsu,l","gauderman,w.james",2015
"hsu,l","peters,ulrike",2015
"hsu,l","hsu,li",2015
"hsu,l","chan,andrewt.",2015
"jarvik,jg","gold,lauras.",2015
"jarvik,jg","comstock,bryana.",2015
"jarvik,jg","heagerty,patrickj.",2015
"jarvik,jg","rundell,seand.",2015
"jarvik,jg","turner,juditha.",2015
"jarvik,jg","avins,andrewl.",2015
"jarvik,jg","bauer,zoya",2015
"jarvik,jg","bresnahan,brianw.",2015
"jarvik,jg","friedly,jannal.",2015
"jarvik,jg","james,kathryn",2015
"jarvik,jg","kessler,larry",2015
"jarvik,jg","nedeljkovic,srdjans.",2015
"jarvik,jg","nerenz,davidr.",2015
"jarvik,jg","shi,xu",2015
"jarvik,jg","sullivan,seand.",2015
"jarvik,jg","chan,leighton",2015
"jarvik,jg","schwalb,jasonm.",2015
"jarvik,jg","deyo,richarda.",2015
"kastelein,jjp","kastelein,johnj.p.",2015
"kastelein,jjp","defesche,joepc.",2015
"kastelein,jjp","hutten,barbaraa.",2015
"kastelein,jjp","hovingh,g.kees",2015
"rangan,a","handoll,helen",2015
"rangan,a","brealey,stephen",2015
"rangan,a","jefferson,laura",2015
"rangan,a","keding,ada",2015
"rangan,a","martin,belencorbacho",2015
"rangan,a","goodchild,lorna",2015
"rangan,a","chuang,ling-hsiang",2015
"rangan,a","hewitt,catherine",2015
"rangan,a","torgerson,david",2015
"maurice-szamburski,a","auquier,pascal",2015
"maurice-szamburski,a","viarre-oreal,veronique",2015
"maurice-szamburski,a","cuvillon,philippe",2015
"maurice-szamburski,a","carles,michel",2015
"maurice-szamburski,a","ripart,jacques",2015
"maurice-szamburski,a","honore,stephane",2015
"maurice-szamburski,a","triglia,thibaut",2015
"maurice-szamburski,a","loundou,anderson",2015
"maurice-szamburski,a","leone,marc",2015
"maurice-szamburski,a","bruder,nicolas",2015
"filetti,s","costante,giuseppe",2015
"filetti,s","lucisano,giuseppe",2015
"filetti,s","bruno,rocco",2015
"filetti,s","meringolo,domenico",2015
"filetti,s","paciaroni,alessandra",2015
"filetti,s","puxeddu,efisio",2015
"filetti,s","torlontano,massimo",2015
"filetti,s","tumino,salvatore",2015
"filetti,s","attard,marco",2015
"filetti,s","lamartina,livia",2015
"filetti,s","nicolucci,antonio",2015
"filetti,s","filetti,sebastiano",2015
"mallidi,hr","singh,stevek.",2015
"mallidi,hr","reitz,brucea.",2015
"mallidi,hr","zamanian,rohamt.",2015
"mallidi,hr","mallidi,harir.",2015
"chey,wd","kurlander,jacob",2015
"chey,wd","eswaran,shanti",2015
"olsen,ams","gislason,gunnarh.",2015
"olsen,ams","mcgettigan,patricia",2015
"olsen,ams","fosbol,emil",2015
"olsen,ams","sorensen,rikke",2015
"olsen,ams","hansen,mortenlock",2015
"olsen,ams","kober,lars",2015
"olsen,ams","torp-pedersen,christian",2015
"olsen,ams","lamberts,morten",2015
"evans,we","crews,kristiner.",2015
"evans,we","lew,glen",2015
"evans,we","pei,deqing",2015
"evans,we","cheng,cheng",2015
"evans,we","bao,ju",2015
"evans,we","zheng,jiej.",2015
"evans,we","yang,wenjian",2015
"evans,we","fan,yiping",2015
"evans,we","wheeler,heathere.",2015
"evans,we","wing,claudia",2015
"evans,we","delaney,shannonm.",2015
"evans,we","komatsu,masaaki",2015
"evans,we","paugh,stevenw.",2015
"evans,we","mccorkle,josephrobert",2015
"evans,we","lu,xiaomin",2015
"evans,we","winick,naomij.",2015
"evans,we","carroll,williaml.",2015
"evans,we","loh,mignonl.",2015
"evans,we","hunger,stephenp.",2015
"evans,we","devidas,meenakshi",2015
"evans,we","pui,ching-hon",2015
"evans,we","dolan,m.eileen",2015
"evans,we","relling,maryv.",2015
"evans,we","evans,williame.",2015
"huttner,hb","gerner,stefant.",2015
"huttner,hb","schellinger,peterd.",2015
"huttner,hb","glahn,joerg",2015
"huttner,hb","endres,matthias",2015
"huttner,hb","sobesky,jan",2015
"huttner,hb","flechsenhar,julia",2015
"huttner,hb","neugebauer,hermann",2015
"huttner,hb","juettler,eric",2015
"huttner,hb","grau,armin",2015
"huttner,hb","palm,frederick",2015
"huttner,hb","roether,joachim",2015
"huttner,hb","michels,peter",2015
"huttner,hb","hamann,gerhardf.",2015
"huttner,hb","huewel,joachim",2015
"huttner,hb","hagemann,georg",2015
"huttner,hb","barber,beatrice",2015
"huttner,hb","terborg,christoph",2015
"huttner,hb","trostdorf,frank",2015
"huttner,hb","baezner,hansjoerg",2015
"huttner,hb","roth,aletta",2015
"huttner,hb","woehrle,johannes",2015
"huttner,hb","keller,moritz",2015
"huttner,hb","schwarz,michael",2015
"huttner,hb","reimann,gernot",2015
"huttner,hb","volkmann,jens",2015
"huttner,hb","muellges,wolfgang",2015
"huttner,hb","kraft,peter",2015
"huttner,hb","classen,joseph",2015
"huttner,hb","hobohm,carsten",2015
"huttner,hb","horn,markus",2015
"huttner,hb","milewski,angelika",2015
"huttner,hb","reichmann,heinz",2015
"huttner,hb","schneider,hauke",2015
"huttner,hb","schimmel,eik",2015
"huttner,hb","fink,gereonr.",2015
"huttner,hb","dohmen,christian",2015
"huttner,hb","stetefeld,henning",2015
"huttner,hb","witte,otto",2015
"huttner,hb","guenther,albrecht",2015
"huttner,hb","neumann-haefelin,tobias",2015
"huttner,hb","racs,andrase.",2015
"huttner,hb","nueckel,martin",2015
"huttner,hb","erbguth,frank",2015
"huttner,hb","kloska,stephanp.",2015
"huttner,hb","doerfler,arnd",2015
"huttner,hb","koehrmann,martin",2015
"huttner,hb","schwab,stefan",2015
"huttner,hb","huttner,hagenb.",2015
"levey,as","becker,cassandra",2015
"levey,as","inker,lesleya.",2015
"torres,a","sibila,oriol",2015
"torres,a","ferrer,miguel",2015
"torres,a","polverino,eva",2015
"torres,a","menendez,rosario",2015
"torres,a","mensa,josep",2015
"torres,a","gabarrus,albert",2015
"torres,a","sellares,jacobo",2015
"torres,a","restrepo,marcosi.",2015
"torres,a","anzueto,antonio",2015
"torres,a","niederman,michaels.",2015
"torres,a","agusti,caries",2015
"ebbert,jo","hughes,johnr.",2015
"ebbert,jo","west,robertj.",2015
"ebbert,jo","rennard,stepheni.",2015
"ebbert,jo","russ,cristina",2015
"ebbert,jo","mcrae,thomasd.",2015
"ebbert,jo","treadow,joan",2015
"ebbert,jo","yu,ching-ray",2015
"ebbert,jo","dutro,michaelp.",2015
"ebbert,jo","park,peterw.",2015
"mistry,pk","lukina,elena",2015
"mistry,pk","benturkia,hadhami",2015
"mistry,pk","amato,dominick",2015
"mistry,pk","baris,hagit",2015
"mistry,pk","dasouki,majed",2015
"mistry,pk","ghosn,marwan",2015
"mistry,pk","mehta,atul",2015
"mistry,pk","packman,seymour",2015
"mistry,pk","pastores,gregory",2015
"mistry,pk","petakov,milan",2015
"mistry,pk","assouline,sarit",2015
"mistry,pk","balwani,manisha",2015
"mistry,pk","danda,sumita",2015
"mistry,pk","hadjiev,evgueniy",2015
"mistry,pk","ortega,andres",2015
"mistry,pk","shankar,suma",2015
"mistry,pk","helenasolano,maria",2015
"mistry,pk","ross,leorah",2015
"mistry,pk","angell,jennifer",2015
"mistry,pk","peterschmitt,m.judith",2015
"szummer,k","oldgren,jonas",2015
"szummer,k","lindhagen,lars",2015
"szummer,k","carrero,juanjesus",2015
"szummer,k","evans,marie",2015
"szummer,k","spaak,jonas",2015
"szummer,k","edfors,robert",2015
"szummer,k","jacobson,stefanh.",2015
"szummer,k","andel,pontus",2015
"szummer,k","wallentin,lars",2015
"szummer,k","jernberg,tomas",2015
"kiss,je","brambilla,donald",2015
"kiss,je","glynn,simonea.",2015
"kiss,je","mast,alane.",2015
"kiss,je","spencer,bryanr.",2015
"kiss,je","stone,mars",2015
"kiss,je","kleinman,stevenh.",2015
"kiss,je","cable,ritchardg.",2015
"kieburtz,k","tilley,barbarac.",2015
"kieburtz,k","elm,jordanj.",2015
"kieburtz,k","babcock,debra",2015
"kieburtz,k","hauser,robert",2015
"kieburtz,k","ross,g.webster",2015
"kieburtz,k","augustine,aliciah.",2015
"kieburtz,k","augustine,erikau.",2015
"kieburtz,k","aminoff,michaelj.",2015
"kieburtz,k","bodis-wollner,ivang.",2015
"kieburtz,k","boyd,james",2015
"kieburtz,k","cambi,franca",2015
"kieburtz,k","chou,kelvin",2015
"kieburtz,k","christine,chadwickw.",2015
"kieburtz,k","cines,michelle",2015
"kieburtz,k","dahodwala,nabila",2015
"kieburtz,k","derwent,lorelei",2015
"kieburtz,k","dewey,richardb.,jr.",2015
"kieburtz,k","hawthorne,katherine",2015
"kieburtz,k","houghton,davidj.",2015
"kieburtz,k","kamp,cornelia",2015
"kieburtz,k","leehey,maureen",2015
"kieburtz,k","lew,markf.",2015
"kieburtz,k","liang,graces.lin",2015
"kieburtz,k","luo,shengt.",2015
"kieburtz,k","mari,zoltan",2015
"kieburtz,k","morgan,johnc.",2015
"kieburtz,k","parashos,sotirios",2015
"kieburtz,k","perez,adriana",2015
"kieburtz,k","petrovitch,helen",2015
"kieburtz,k","rajan,suja",2015
"kieburtz,k","reichwein,sue",2015
"kieburtz,k","roth,jessietatsuno",2015
"kieburtz,k","schneider,jays.",2015
"kieburtz,k","shannon,kathleenm.",2015
"kieburtz,k","simon,davidk.",2015
"kieburtz,k","simuni,tanya",2015
"kieburtz,k","singer,carlos",2015
"kieburtz,k","sudarsky,lewis",2015
"kieburtz,k","tanner,carolinem.",2015
"kieburtz,k","umeh,chizobac.",2015
"kieburtz,k","williams,karen",2015
"kieburtz,k","wills,anne-marie",2015
"gadalla,sm","wang,tao",2015
"gadalla,sm","haagenson,michael",2015
"gadalla,sm","spellman,stephenr.",2015
"gadalla,sm","lee,stephaniej.",2015
"gadalla,sm","williams,kirstenm.",2015
"gadalla,sm","wong,jasony.",2015
"gadalla,sm","devivo,immaculata",2015
"gadalla,sm","savage,sharona.",2015
"rahimi,k","rahimi,kazem",2015
"rahimi,k","neal,bruce",2015
"rahimi,k","callender,thomas",2015
"rahimi,k","perkovic,vlado",2015
"rahimi,k","patel,anushka",2015
"bilimoria,ky","ju,milah.",2015
"bilimoria,ky","chung,jeanettew.",2015
"bilimoria,ky","hall,brucel.",2015
"bilimoria,ky","cohen,marke.",2015
"bilimoria,ky","williams,markv.",2015
"bilimoria,ky","tsai,thomasc.",2015
"bilimoria,ky","ko,cliffordy.",2015
"bilimoria,ky","bilimoria,karly.",2015
"osborne,nh","nicholas,laurenh.",2015
"osborne,nh","ryan,andrewm.",2015
"osborne,nh","thumma,jyothir.",2015
"osborne,nh","dimick,justinb.",2015
"etzioni,da","wasif,nabil",2015
"etzioni,da","dueck,amylouc.",2015
"etzioni,da","cima,robertr.",2015
"etzioni,da","hohmann,samuelf.",2015
"etzioni,da","naessens,jamesm.",2015
"etzioni,da","mathur,amitk.",2015
"etzioni,da","habermann,elizabethb.",2015
"noto,mj","domenico,henryj.",2015
"noto,mj","byrne,danielw.",2015
"noto,mj","talbot,tom",2015
"noto,mj","rice,toddw.",2015
"noto,mj","bernard,gordonr.",2015
"noto,mj","wheeler,arthurp.",2015
"curley,maq","wypij,david",2015
"curley,maq","watson,r.scott",2015
"curley,maq","grant,maryjoc.",2015
"curley,maq","asaro,lisaa.",2015
"curley,maq","cheifetz,iram.",2015
"curley,maq","dodson,brendal.",2015
"curley,maq","franck,lindas.",2015
"curley,maq","gedeit,rainerg.",2015
"curley,maq","angus,derekc.",2015
"curley,maq","matthay,michaela.",2015
"pinto,pa","rais-bahrami,soroush",2015
"pinto,pa","turkbey,baris",2015
"pinto,pa","george,arvink.",2015
"pinto,pa","rothwax,jason",2015
"pinto,pa","shakir,nabeel",2015
"pinto,pa","okoro,chinonyerem",2015
"pinto,pa","raskolnikov,dima",2015
"pinto,pa","parnes,howardl.",2015
"pinto,pa","linehan,w.marston",2015
"pinto,pa","merino,mariaj.",2015
"pinto,pa","simon,richardm.",2015
"pinto,pa","choyke,peterl.",2015
"pinto,pa","wood,bradfordj.",2015
"pinto,pa","pinto,petera.",2015
"malani,pn","rao,krishna",2015
"malani,pn","malani,preetin.",2015
"boulet,sl","mehta,akanksha",2015
"boulet,sl","kissin,dmitrym.",2015
"boulet,sl","warner,lee",2015
"boulet,sl","kawwass,jenniferf.",2015
"boulet,sl","jamieson,denisej.",2015
"yende,s","alvarez,karinan.",2015
"yende,s","weissfeld,lisaa.",2015
"yende,s","angus,derekc.",2015
"yende,s","chirinos,julioa.",2015
"yende,s","chang,chung-chouh.",2015
"yende,s","newman,anne",2015
"yende,s","loehr,laura",2015
"yende,s","folsom,aaronr.",2015
"yende,s","elkind,mitchells.",2015
"yende,s","lyles,maryf.",2015
"yende,s","kronmal,richarda.",2015
"yende,s","yende,sachin",2015
"burt,rk","balabanov,roumen",2015
"burt,rk","han,xiaoqiang",2015
"burt,rk","sharrack,basil",2015
"burt,rk","morgan,amy",2015
"burt,rk","quigley,kathleeen",2015
"burt,rk","yaung,kim",2015
"burt,rk","helenowski,ireneb.",2015
"burt,rk","jovanovic,borko",2015
"burt,rk","spahovic,dzemila",2015
"burt,rk","arnautovic,indira",2015
"burt,rk","lee,danielc.",2015
"burt,rk","benefield,brandonc.",2015
"burt,rk","futterer,stephen",2015
"burt,rk","oliveira,mariacarolina",2015
"burt,rk","burman,joachim",2015
"jobst,bc","cascino,gregoryd.",2015
"prior,re","onion,danielk.",2015
"prior,re","prior,rodericke.",2015
"prior,re","dixon,davidc.",2015
"prior,re","record,sandras.",2015
"prior,re","fowler,fenwickl.",2015
"prior,re","cayer,geraldr.",2015
"prior,re","amos,christopheri.",2015
"prior,re","pearson,thomasa.",2015
"teodorescu,m","barnet,jodih.",2015
"teodorescu,m","hagen,erikaw.",2015
"teodorescu,m","palta,mari",2015
"teodorescu,m","young,terryb.",2015
"teodorescu,m","peppard,paule.",2015
"narod,sa","ginsburg,ophira",2015
"narod,sa","rochon,paulaa.",2015
"narod,sa","sun,ping",2015
"narod,sa","narod,stevena.",2015
"moses,h","matheson,davidh.m.",2015
"moses,h","cairns-smith,sarah",2015
"moses,h","george,benjaminp.",2015
"moses,h","palisch,chase",2015
"moses,h","dorsey,e.ray",2015
"colhoun,hm","levin,daniel",2015
"colhoun,hm","looker,helenc.",2015
"colhoun,hm","lindsay,roberts.",2015
"colhoun,hm","wild,sarahh.",2015
"colhoun,hm","joss,nicola",2015
"colhoun,hm","leese,graham",2015
"colhoun,hm","leslie,peter",2015
"colhoun,hm","mccrimmon,roryj.",2015
"colhoun,hm","metcalfe,wendy",2015
"colhoun,hm","mcknight,johna.",2015
"colhoun,hm","morris,andrewd.",2015
"colhoun,hm","pearson,donaldw.m.",2015
"colhoun,hm","petrie,johnr.",2015
"colhoun,hm","philip,sam",2015
"colhoun,hm","sattar,naveeda.",2015
"colhoun,hm","traynor,jamiep.",2015
"colhoun,hm","colhoun,helenm.",2015
"orchard,tj","nathan,davidm.",2015
"orchard,tj","zinman,bernard",2015
"orchard,tj","cleary,patricia",2015
"orchard,tj","brillon,david",2015
"orchard,tj","backlund,jye-yuc.",2015
"orchard,tj","lachin,johnm.",2015
"scheller,nm","svanstrom,henrik",2015
"scheller,nm","pasternak,bjorn",2015
"scheller,nm","arnheim-dahlstrom,lisen",2015
"scheller,nm","sundstrom,karin",2015
"scheller,nm","fink,katharina",2015
"scheller,nm","hviid,anders",2015
"maciejewski,ml","olsen,marenk.",2015
"maciejewski,ml","smith,valeriea.",2015
"maciejewski,ml","livingston,edwardh.",2015
"maciejewski,ml","vanscoyoc,lynn",2015
"maciejewski,ml","yancy,williams.,jr.",2015
"maciejewski,ml","eid,george",2015
"maciejewski,ml","weidenbacher,hollis",2015
"maciejewski,ml","maciejewski,matthewl.",2015
"steffen,r","hill,davidr.",2015
"steffen,r","dupont,herbertl.",2015
"rahman,a","hamdani,syedusman",2016
"rahman,a","awan,nailariaz",2016
"rahman,a","bryant,richarda.",2016
"rahman,a","dawson,katies.",2016
"rahman,a","khan,muhammadfiraz",2016
"rahman,a","azeemi,mianmukhtar-ul-haq",2016
"rahman,a","akhtar,parveen",2016
"rahman,a","nazir,huma",2016
"rahman,a","chiumento,anna",2016
"rahman,a","sijbrandij,marit",2016
"rahman,a","wang,duolao",2016
"rahman,a","farooq,saeed",2016
"rahman,a","vanommeren,mark",2016
"chibanda,d","weiss,helena.",2016
"chibanda,d","verhey,ruth",2016
"chibanda,d","simms,victoria",2016
"chibanda,d","munjoma,ronald",2016
"chibanda,d","rusakaniko,simbarashe",2016
"chibanda,d","chingono,alfred",2016
"chibanda,d","munetsi,epiphania",2016
"chibanda,d","bere,tarisai",2016
"chibanda,d","manda,ethel",2016
"chibanda,d","abas,melanie",2016
"chibanda,d","araya,ricardo",2016
"dieleman,jl","baral,ranju",2016
"dieleman,jl","birger,maxwell",2016
"dieleman,jl","bui,anthonyl.",2016
"dieleman,jl","bulchis,anne",2016
"dieleman,jl","chapin,abigail",2016
"dieleman,jl","hamavid,hannah",2016
"dieleman,jl","horst,cody",2016
"dieleman,jl","johnson,elizabethk.",2016
"dieleman,jl","joseph,jonathan",2016
"dieleman,jl","lavado,rouselle",2016
"dieleman,jl","lomsadze,liya",2016
"dieleman,jl","reynolds,alex",2016
"dieleman,jl","squires,ellen",2016
"dieleman,jl","campbell,madeline",2016
"dieleman,jl","decenso,brendan",2016
"dieleman,jl","dicker,daniel",2016
"dieleman,jl","flaxman,abrahamd.",2016
"dieleman,jl","gabert,rose",2016
"dieleman,jl","highfill,tina",2016
"dieleman,jl","naghavi,mohsen",2016
"dieleman,jl","nightingale,noelle",2016
"dieleman,jl","templin,tara",2016
"dieleman,jl","tobias,martini.",2016
"dieleman,jl","vos,theo",2016
"dieleman,jl","murray,christopherj.l.",2016
"horwitz,li","ross,josephs.",2016
"horwitz,li","kwon,jiyoung",2016
"horwitz,li","herrin,jeph",2016
"horwitz,li","dharmarajan,kumar",2016
"horwitz,li","bernheim,susannahm.",2016
"horwitz,li","krumholz,harlanm.",2016
"horwitz,li","horwitz,leorai.",2016
"gavvala,jr","schuele,stephanu.",2016
"wald,a","timmler,burkhard",2016
"wald,a","magaret,amalia",2016
"wald,a","warren,terri",2016
"wald,a","tyring,stephen",2016
"wald,a","johnston,christine",2016
"wald,a","fife,kenneth",2016
"wald,a","selke,stacy",2016
"wald,a","huang,meei-li",2016
"wald,a","stobernack,hans-peter",2016
"wald,a","zimmermann,holger",2016
"wald,a","corey,lawrence",2016
"wald,a","birkmann,alexander",2016
"wald,a","ruebsamen-schaeff,helga",2016
"zemek,r","aglipay,mary",2016
"zemek,r","momoli,franco",2016
"zemek,r","meehan,williamp.,iii",2016
"zemek,r","freedman,stephenb.",2016
"zemek,r","yeates,keithowen",2016
"zemek,r","gravel,jocelyn",2016
"zemek,r","gagnon,isabelle",2016
"zemek,r","boutis,kathy",2016
"zemek,r","meeuwisse,willem",2016
"zemek,r","barrowman,nick",2016
"zemek,r","ledoux,andree-anne",2016
"zemek,r","osmond,martinh.",2016
"zemek,r","zemek,roger",2016
"cohen,e","horvath-puho,erzsebet",2016
"cohen,e","ray,joelg.",2016
"cohen,e","pedersen,lars",2016
"cohen,e","adler,nancy",2016
"cohen,e","ording,annegulbech",2016
"cohen,e","wise,paulh.",2016
"cohen,e","milstein,arnold",2016
"cohen,e","sorensen,henriktoft",2016
"bibbins-domingo,k","grossman,davidc.",2016
"bibbins-domingo,k","curry,susanj.",2016
"bibbins-domingo,k","davidson,karinaw.",2016
"bibbins-domingo,k","epling,johnw.,jr.",2016
"bibbins-domingo,k","garcia,franciscoa.r.",2016
"bibbins-domingo,k","kemper,alexr.",2016
"bibbins-domingo,k","krist,alexh.",2016
"bibbins-domingo,k","kurth,anne.",2016
