,s,e,t
42408,"patel,a","woodward,mark",2008
42409,"patel,a","marre,michel",2008
42410,"patel,a","cooper,mark",2008
42411,"patel,a","glasziou,paul",2008
42412,"patel,a","grobbee,diederick",2008
42413,"patel,a","hamet,pavel",2008
42414,"patel,a","harrap,stephen",2008
42415,"patel,a","heller,simon",2008
42416,"patel,a","liu,lisheng",2008
42417,"patel,a","mancia,giuseppe",2008
42418,"patel,a","mogensen,carlerik",2008
42419,"patel,a","pan,changyu",2008
42420,"patel,a","poulter,neil",2008
42421,"patel,a","rodgers,anthony",2008
42422,"patel,a","williams,bryan",2008
42423,"patel,a","bompoint,severine",2008
42424,"patel,a","degalan,bastiaane.",2008
42425,"patel,a","joshi,rohina",2008
42426,"patel,a","travert,florence",2008
42427,"muller,m","mueller,markus",2008
42428,"muller,m","oh,helenm.l.",2008
42429,"muller,m","tambyah,paula.",2008
42430,"muller,m","joukhadar,christian",2008
42431,"muller,m","montomoli,emanuele",2008
42432,"muller,m","fisher,dale",2008
42433,"muller,m","berezuk,greg",2008
42434,"muller,m","fritsch,sandor",2008
42435,"muller,m","loew-baselli,alexandra",2008
42436,"muller,m","vartian,nina",2008
42437,"muller,m","bobrovsky,roman",2008
42438,"muller,m","pavlova,borislavag.",2008
42439,"muller,m","poellabauer,evamaria",2008
42440,"muller,m","kistner,otfried",2008
42441,"muller,m","barrett,p.noel",2008
42442,"maris,jm","mosse,yaelp.",2008
42443,"maris,jm","bradfield,jonathanp.",2008
42444,"maris,jm","hou,cuiping",2008
42445,"maris,jm","monni,stefano",2008
42446,"maris,jm","scott,richardh.",2008
42447,"maris,jm","asgharzadeh,shahab",2008
42448,"maris,jm","attiyeh,edwardf.",2008
42449,"maris,jm","diskin,sharonj.",2008
42450,"maris,jm","laudenslager,marci",2008
42451,"maris,jm","winter,cynthia",2008
42452,"maris,jm","cole,kristinaa.",2008
42453,"maris,jm","glessner,josepht.",2008
42454,"maris,jm","kim,cecilia",2008
42455,"maris,jm","frackelton,edwardc.",2008
42456,"maris,jm","casalunovo,tracy",2008
42457,"maris,jm","eckert,andreww.",2008
42458,"maris,jm","capasso,mario",2008
42459,"maris,jm","rappaport,ericf.",2008
42460,"maris,jm","mcconville,carmel",2008
42461,"maris,jm","london,wendyb.",2008
42462,"maris,jm","seeger,robertc.",2008
42463,"maris,jm","rahman,nazneen",2008
42464,"maris,jm","devoto,marcella",2008
42465,"maris,jm","grant,struanf.a.",2008
42466,"maris,jm","li,hongzhe",2008
42467,"maris,jm","hakonarson,hakon",2008
42468,"seton,m","pless,misha",2008
42469,"seton,m","fishman,jaya.",2008
42470,"seton,m","caruso,paula.",2008
42471,"seton,m","hedley-whyte,e.tessa",2008
42472,"seton,m","steere,allenc.",2008
42473,"parving,hh","persson,frederik",2008
42474,"parving,hh","lewis,juliab.",2008
42475,"parving,hh","lewis,edmundj.",2008
42476,"parving,hh","hollenberg,normank.",2008
42477,"hutchison,js","ward,roxannee.",2008
42478,"hutchison,js","lacroix,jacques",2008
42479,"hutchison,js","hebert,paulc.",2008
42480,"hutchison,js","barnes,marciaa.",2008
42481,"hutchison,js","bohn,desmondj.",2008
42482,"hutchison,js","dirks,peterb.",2008
42483,"hutchison,js","doucette,steve",2008
42484,"hutchison,js","fergusson,dean",2008
42485,"hutchison,js","gottesman,ronald",2008
42486,"hutchison,js","joffe,arir.",2008
42487,"hutchison,js","kirpalani,hareshm.",2008
42488,"hutchison,js","meyer,philippeg.",2008
42489,"hutchison,js","morris,kevinp.",2008
42490,"hutchison,js","moher,david",2008
42491,"hutchison,js","singh,ramn.",2008
42492,"hutchison,js","skippen,peterw.",2008
42493,"sasisekharan,r","viswanathan,karthik",2008
42494,"sasisekharan,r","ganguly,tanmoy",2008
42495,"sasisekharan,r","elankumaran,subbiah",2008
42496,"sasisekharan,r","smith,sean",2008
42497,"sasisekharan,r","pelzer,kevin",2008
42498,"sasisekharan,r","lansing,jonathanc.",2008
42499,"sasisekharan,r","sriranganathan,nammalwar",2008
42500,"sasisekharan,r","zhao,ganlin",2008
42501,"sasisekharan,r","galcheva-gargova,zoya",2008
42502,"sasisekharan,r","al-hakim,ali",2008
42503,"sasisekharan,r","bailey,gregoryscott",2008
42504,"sasisekharan,r","fraser,blair",2008
42505,"sasisekharan,r","roy,sucharita",2008
42506,"sasisekharan,r","rogers-cotrone,thomas",2008
42507,"sasisekharan,r","buhse,lucinda",2008
42508,"sasisekharan,r","whary,mark",2008
42509,"sasisekharan,r","fox,james",2008
42510,"sasisekharan,r","nasr,moheb",2008
42511,"sasisekharan,r","dalpan,geraldj.",2008
42512,"sasisekharan,r","shriver,zachary",2008
42513,"sasisekharan,r","langer,roberts.",2008
42514,"sasisekharan,r","venkataraman,ganesh",2008
42515,"sasisekharan,r","austen,k.frank",2008
42516,"sasisekharan,r","woodcock,janet",2008
42517,"sasisekharan,r","sasisekharan,ram",2008
42518,"mackenbach,jp","stirbu,irina",2008
42519,"mackenbach,jp","roskam,albert-janr.",2008
42520,"mackenbach,jp","schaap,maartjem.",2008
42521,"mackenbach,jp","menvielle,gwenn",2008
42522,"mackenbach,jp","leinsalu,mall",2008
42523,"mackenbach,jp","kunst,antone.",2008
42524,"hebert,pc","hebert,paulc.",2008
42525,"hebert,pc","mazer,c.david",2008
42526,"hebert,pc","fremes,stephen",2008
42527,"hebert,pc","macadams,charles",2008
42528,"hebert,pc","murkin,johnm.",2008
42529,"hebert,pc","teoh,kevin",2008
42530,"hebert,pc","duke,peterc.",2008
42531,"hebert,pc","arellano,ramiro",2008
42532,"hebert,pc","blajchman,morrisa.",2008
42533,"hebert,pc","bussieres,jeans.",2008
42534,"hebert,pc","cote,dany",2008
42535,"hebert,pc","karski,jacek",2008
42536,"hebert,pc","martineau,raymond",2008
42537,"hebert,pc","robblee,jamesa.",2008
42538,"hebert,pc","rodger,marc",2008
42539,"hebert,pc","wells,george",2008
42540,"hebert,pc","clinch,jennifer",2008
42541,"hebert,pc","pretorius,roanda",2008
42542,"thomas,j","karver,sloan",2008
42543,"thomas,j","cooney,gailaustin",2008
42544,"thomas,j","chamberlain,bruceh.",2008
42545,"thomas,j","watt,charleskevin",2008
42546,"thomas,j","slatkin,neale.",2008
42547,"thomas,j","stambler,nancy",2008
42548,"thomas,j","kremer,altonb.",2008
42549,"thomas,j","israel,robertj.",2008
42550,"camilleri,m","kerstens,rene",2008
42551,"camilleri,m","rykx,an",2008
42552,"camilleri,m","vandeplassche,lieve",2008
42553,"stefansson,k","halldorsson,bjarniv.",2008
42554,"stefansson,k","gretarsdottir,solveig",2008
42555,"stefansson,k","gudbjartsson,danielf.",2008
42556,"stefansson,k","walters,g.bragi",2008
42557,"stefansson,k","ingvarsson,thorvaldur",2008
42558,"stefansson,k","jonsdottir,thorbjorg",2008
42559,"stefansson,k","saemundsdottir,jona",2008
42560,"stefansson,k","center,jacqueliner.",2008
42561,"stefansson,k","nguyen,tuanv.",2008
42562,"stefansson,k","bagger,yu",2008
42563,"stefansson,k","gulcher,jeffreyr.",2008
42564,"stefansson,k","eisman,johna.",2008
42565,"stefansson,k","christiansen,claus",2008
42566,"stefansson,k","sigurdsson,gunnar",2008
42567,"stefansson,k","kong,augustine",2008
42568,"stefansson,k","thorsteinsdottir,unnur",2008
42569,"stefansson,k","stefansson,kari",2008
42570,"carel,jc","leger,juliane",2008
42571,"michaelson,md","iliopoulos,othon",2008
42572,"michaelson,md","mcdermott,davidf.",2008
42573,"michaelson,md","mcgovern,francisj.",2008
42574,"michaelson,md","harisinghani,mukeshg.",2008
42575,"michaelson,md","oliva,esther",2008
42576,"walkup,jt","albano,annemarie",2008
42577,"walkup,jt","piacentini,john",2008
42578,"walkup,jt","birmaher,boris",2008
42579,"walkup,jt","compton,scottn.",2008
42580,"walkup,jt","sherrill,joelt.",2008
42581,"walkup,jt","ginsburg,goldas.",2008
42582,"walkup,jt","rynn,moiraa.",2008
42583,"walkup,jt","mccracken,james",2008
42584,"walkup,jt","waslick,bruce",2008
42585,"walkup,jt","iyengar,satish",2008
42586,"walkup,jt","march,johns.",2008
42587,"walkup,jt","kendall,philipc.",2008
42588,"todd,ja","plagnol,vincent",2008
42589,"todd,ja","walker,neilm.",2008
42590,"todd,ja","cooper,jasond.",2008
42591,"todd,ja","downes,kate",2008
42592,"todd,ja","yang,jennieh.m.",2008
42593,"todd,ja","howson,joannam.m.",2008
42594,"todd,ja","stevens,helen",2008
42595,"todd,ja","mcmanus,ross",2008
42596,"todd,ja","wijmenga,cisca",2008
42597,"todd,ja","heap,grahama.",2008
42598,"todd,ja","dubois,patrickc.",2008
42599,"todd,ja","clayton,davidg.",2008
42600,"todd,ja","hunt,karena.",2008
42601,"todd,ja","vanheel,davida.",2008
42602,"todd,ja","todd,johna.",2008
42603,"zhao,r","follows,georgea.",2008
42604,"zhao,r","beer,philipa.",2008
42605,"zhao,r","scott,lindam.",2008
42606,"zhao,r","huntly,brianj.p.",2008
42607,"zhao,r","green,anthonyr.",2008
42608,"zhao,r","alexander,denisr.",2008
42609,"cestari,dm","metson,ralphb.",2008
42610,"cestari,dm","cunnane,marye.",2008
42611,"cestari,dm","faquin,williamc.",2008
42612,"cestari,dm","savar,aaron",2008
42613,"cestari,dm","murali,mandakolathurr.",2008
42614,"sood,ak","lin,yvonneg.",2008
42615,"sood,ak","han,lizy.",2008
42616,"sood,ak","kamat,aparnaa.",2008
42617,"sood,ak","spannuth,whitneya.",2008
42618,"sood,ak","schmandt,rosemarie",2008
42619,"sood,ak","urbauer,diana",2008
42620,"sood,ak","pennacchio,lena.",2008
42621,"sood,ak","cheng,jan-fang",2008
42622,"sood,ak","nick,alpam.",2008
42623,"sood,ak","deavers,michaelt.",2008
42624,"sood,ak","mourad-zeidan,alexandra",2008
42625,"sood,ak","wang,hua",2008
42626,"sood,ak","mueller,peter",2008
42627,"sood,ak","lenburg,marce.",2008
42628,"sood,ak","gray,joew.",2008
42629,"sood,ak","mok,samuel",2008
42630,"sood,ak","birrer,michaelj.",2008
42631,"sood,ak","lopez-berestein,gabriel",2008
42632,"sood,ak","coleman,robertl.",2008
42633,"sood,ak","bar-eli,menashe",2008
42634,"sood,ak","sood,anilk.",2008
42635,"patel,pr","kallen,alexanderj.",2008
42636,"patel,pr","patel,pritir.",2008
42637,"patel,pr","elward,alexis",2008
42638,"patel,pr","robinson,luke",2008
42639,"patel,pr","gao,ganpan",2008
42640,"patel,pr","langer,robert",2008
42641,"patel,pr","perkins,kiranm.",2008
42642,"patel,pr","jaeger,jenniferl.",2008
42643,"patel,pr","kurkjian,katiem.",2008
42644,"patel,pr","jones,marilyn",2008
42645,"patel,pr","schillie,sarahf.",2008
42646,"patel,pr","shehab,nadine",2008
42647,"patel,pr","ketterer,daniel",2008
42648,"patel,pr","venkataraman,ganesh",2008
42649,"patel,pr","kishimoto,takashikei",2008
42650,"patel,pr","shriver,zachary",2008
42651,"patel,pr","mcmahon,annw.",2008
42652,"patel,pr","austen,k.frank",2008
42653,"patel,pr","kozlowski,steven",2008
42654,"patel,pr","srinivasan,arjun",2008
42655,"patel,pr","turabelidze,george",2008
42656,"patel,pr","gould,carolynv.",2008
42657,"patel,pr","arduino,matthewj.",2008
42658,"patel,pr","sasisekharan,ram",2008
42659,"richard,s","carcenac,romain",2008
42660,"richard,s","leporrier,michel",2008
42661,"richard,s","gad,sophie",2008
42662,"richard,s","lehello,claire",2008
42663,"richard,s","galateau-salle,francoise",2008
42664,"richard,s","feunteun,jean",2008
42665,"richard,s","pouyssegur,jacques",2008
42666,"richard,s","richard,stephane",2008
42667,"richard,s","gardie,betty",2008
42668,"abramson,js","chatterji,manjil",2008
42669,"abramson,js","rahemtullah,aliyah",2008
42670,"abramson,js","barnes,jeffreya.",2008
42671,"bejon,p","lusingu,john",2008
42672,"bejon,p","olotu,ally",2008
42673,"bejon,p","leach,amanda",2008
42674,"bejon,p","lievens,marc",2008
42675,"bejon,p","vekemans,johan",2008
42676,"bejon,p","mshamu,salum",2008
42677,"bejon,p","lang,trudie",2008
42678,"bejon,p","gould,jayne",2008
42679,"bejon,p","dubois,marie-claude",2008
42680,"bejon,p","demoitie,marie-ange",2008
42681,"bejon,p","stallaert,jean-francois",2008
42682,"bejon,p","vansadia,preeti",2008
42683,"bejon,p","carter,terrell",2008
42684,"bejon,p","njuguna,patricia",2008
42685,"bejon,p","awuondo,keno.",2008
42686,"bejon,p","malabeja,anangisye",2008
42687,"bejon,p","abdul,omar",2008
42688,"bejon,p","gesase,samwel",2008
42689,"bejon,p","mturi,neema",2008
42690,"bejon,p","drakeley,chrisj.",2008
42691,"bejon,p","savarese,barbara",2008
42692,"bejon,p","villafana,tonya",2008
42693,"bejon,p","ballou,w.ripley",2008
42694,"bejon,p","cohen,joe",2008
42695,"bejon,p","riley,eleanorm.",2008
42696,"bejon,p","lemnge,martham.",2008
42697,"bejon,p","marsh,kevin",2008
42698,"bejon,p","vonseidlein,lorenz",2008
42699,"abdulla,s","oberholzer,rolf",2008
42700,"abdulla,s","juma,omar",2008
42701,"abdulla,s","kubhoja,sulende",2008
42702,"abdulla,s","machera,francisca",2008
42703,"abdulla,s","membi,christopher",2008
42704,"abdulla,s","omari,said",2008
42705,"abdulla,s","urassa,alwisa",2008
42706,"abdulla,s","mshinda,hassan",2008
42707,"abdulla,s","jumanne,ajuza",2008
42708,"abdulla,s","salim,nahya",2008
42709,"abdulla,s","shomari,mwanjaa",2008
42710,"abdulla,s","aebi,thomas",2008
42711,"abdulla,s","schellenberg,davidm.",2008
42712,"abdulla,s","carter,terrell",2008
42713,"abdulla,s","villafana,tonya",2008
42714,"abdulla,s","demoitie,marie-ange",2008
42715,"abdulla,s","dubois,marie-claude",2008
42716,"abdulla,s","leach,amanda",2008
42717,"abdulla,s","lievens,marc",2008
42718,"abdulla,s","vekemans,johan",2008
42719,"abdulla,s","cohen,joe",2008
42720,"abdulla,s","ballou,w.ripley",2008
42721,"abdulla,s","tanner,marcel",2008
42722,"davis,tme","mueller,ivo",2008
42723,"davis,tme","senn,michele",2008
42724,"davis,tme","lin,enmoore",2008
42725,"davis,tme","law,irwin",2008
42726,"davis,tme","gomorrai,p.servina",2008
42727,"davis,tme","oa,olive",2008
42728,"davis,tme","griffin,suzanne",2008
42729,"davis,tme","kotab,kaye",2008
42730,"davis,tme","suano,penias",2008
42731,"davis,tme","tarongka,nandao",2008
42732,"davis,tme","ura,alice",2008
42733,"davis,tme","lautu,dulcie",2008
42734,"davis,tme","page-sharp,madhu",2008
42735,"davis,tme","wong,rina",2008
42736,"davis,tme","salman,sam",2008
42737,"davis,tme","siba,peter",2008
42738,"davis,tme","ilett,kennethf.",2008
42739,"davis,tme","davis,timothym.e.",2008
42740,"palmer,cna","tavendale,roger",2008
42741,"palmer,cna","watt,peter",2008
42742,"palmer,cna","hetherington,marionm.",2008
42743,"palmer,cna","palmer,colinn.a.",2008
42744,"burn,j","bishop,d.timothy",2008
42745,"burn,j","mecklin,jukka-pekka",2008
42746,"burn,j","macrae,finlay",2008
42747,"burn,j","moeslein,gabriela",2008
42748,"burn,j","olschwang,sylviane",2008
42749,"burn,j","bisgaard,marie-luise",2008
42750,"burn,j","ramesar,raj",2008
42751,"burn,j","eccles,diana",2008
42752,"burn,j","maher,eamonnr.",2008
42753,"burn,j","bertario,lucio",2008
42754,"burn,j","jarvinen,heikkij.",2008
42755,"burn,j","lindblom,annika",2008
42756,"burn,j","evans,d.gareth",2008
42757,"burn,j","lubinski,jan",2008
42758,"burn,j","morrison,patrickj.",2008
42759,"burn,j","ho,judyw.c.",2008
42760,"burn,j","vasen,hansf.a.",2008
42761,"burn,j","side,lucy",2008
42762,"burn,j","thomas,huwj.w.",2008
42763,"burn,j","scott,rodneyj.",2008
42764,"burn,j","dunlop,malcolm",2008
42765,"burn,j","barker,gail",2008
42766,"burn,j","elliott,faye",2008
42767,"burn,j","jass,jeremyr.",2008
42768,"burn,j","fodde,ricardo",2008
42769,"burn,j","lynch,henryt.",2008
42770,"burn,j","mathers,johnc.",2008
42771,"dzik,wh","laposata,michael",2008
42772,"dzik,wh","hertl,martin",2008
42773,"dzik,wh","sandberg,warrens.",2008
42774,"dzik,wh","chatterji,manjil",2008
42775,"dzik,wh","misdraji,joseph",2008
42776,"jamerson,k","weber,michaela.",2008
42777,"jamerson,k","bakris,georgel.",2008
42778,"jamerson,k","dahlof,bjorn",2008
42779,"jamerson,k","pitt,bertram",2008
42780,"jamerson,k","shi,victor",2008
42781,"jamerson,k","hester,allen",2008
42782,"jamerson,k","gupte,jitendra",2008
42783,"jamerson,k","gatlin,marjorie",2008
42784,"jamerson,k","velazquez,ericj.",2008
42785,"dibisceglie,am","shiffman,mitchelll.",2008
42786,"dibisceglie,am","everson,gregoryt.",2008
42787,"dibisceglie,am","lindsay,karenl.",2008
42788,"dibisceglie,am","everhart,jamese.",2008
42789,"dibisceglie,am","wright,elizabethc.",2008
42790,"dibisceglie,am","lee,williamm.",2008
42791,"dibisceglie,am","lok,annas.",2008
42792,"dibisceglie,am","bonkovsky,herbertl.",2008
42793,"dibisceglie,am","morgan,timothyr.",2008
42794,"dibisceglie,am","ghany,marcg.",2008
42795,"dibisceglie,am","morishima,chihiro",2008
42796,"dibisceglie,am","snow,kristink.",2008
42797,"dibisceglie,am","dienstag,julesl.",2008
42798,"massie,bm","carson,petere.",2008
42799,"massie,bm","mcmurray,johnj.",2008
42800,"massie,bm","komajda,michel",2008
42801,"massie,bm","mckelvie,robert",2008
42802,"massie,bm","zile,michaelr.",2008
42803,"massie,bm","anderson,susan",2008
42804,"massie,bm","donovan,mark",2008
42805,"massie,bm","iverson,erik",2008
42806,"massie,bm","staiger,christoph",2008
42807,"massie,bm","ptaszynska,agata",2008
42808,"staudt,lm","wright,g.",2008
42809,"staudt,lm","dave,s.s.",2008
42810,"staudt,lm","xiao,w.",2008
42811,"staudt,lm","powell,j.",2008
42812,"staudt,lm","zhao,h.",2008
42813,"staudt,lm","xu,w.",2008
42814,"staudt,lm","tan,b.",2008
42815,"staudt,lm","goldschmidt,n.",2008
42816,"staudt,lm","iqbal,j.",2008
42817,"staudt,lm","vose,j.",2008
42818,"staudt,lm","bast,m.",2008
42819,"staudt,lm","fu,k.",2008
42820,"staudt,lm","weisenburger,d.d.",2008
42821,"staudt,lm","greiner,t.c.",2008
42822,"staudt,lm","armitage,j.o.",2008
42823,"staudt,lm","kyle,a.",2008
42824,"staudt,lm","may,l.",2008
42825,"staudt,lm","gascoyne,r.d.",2008
42826,"staudt,lm","connors,j.m.",2008
42827,"staudt,lm","troen,g.",2008
42828,"staudt,lm","holte,h.",2008
42829,"staudt,lm","kvaloy,s.",2008
42830,"staudt,lm","dierickx,d.",2008
42831,"staudt,lm","verhoef,g.",2008
42832,"staudt,lm","delabie,j.",2008
42833,"staudt,lm","smeland,e.b.",2008
42834,"staudt,lm","jares,p.",2008
42835,"staudt,lm","martinez,a.",2008
42836,"staudt,lm","lopez-guillermo,a.",2008
42837,"staudt,lm","montserrat,e.",2008
42838,"staudt,lm","campo,e.",2008
42839,"staudt,lm","braziel,r.m.",2008
42840,"staudt,lm","miller,t.p.",2008
42841,"staudt,lm","rimsza,l.m.",2008
42842,"staudt,lm","cook,j.r.",2008
42843,"staudt,lm","pohlman,b.",2008
42844,"staudt,lm","sweetenham,j.",2008
42845,"staudt,lm","tubbs,r.r.",2008
42846,"staudt,lm","fisher,r.i.",2008
42847,"staudt,lm","hartmann,e.",2008
42848,"staudt,lm","rosenwald,a.",2008
42849,"staudt,lm","ott,g.",2008
42850,"staudt,lm","muller-hermelink,h.-k",2008
42851,"staudt,lm","wrench,d.",2008
42852,"staudt,lm","lister,t.a.",2008
42853,"staudt,lm","jaffe,e.s.",2008
42854,"staudt,lm","wilson,w.h.",2008
42855,"staudt,lm","chan,w.c.",2008
42856,"staudt,lm","staudt,l.m.",2008
42857,"lima,jac","rochitte,carlose.",2008
42858,"lima,jac","dewey,marc",2008
42859,"lima,jac","arbab-zadeh,armin",2008
42860,"lima,jac","niinuma,hiroyuki",2008
42861,"lima,jac","gottlieb,ilan",2008
42862,"lima,jac","paul,narinder",2008
42863,"lima,jac","clouse,melvine.",2008
42864,"lima,jac","shapiro,edwardp.",2008
42865,"lima,jac","hoe,john",2008
42866,"lima,jac","lardo,albertc.",2008
42867,"lima,jac","bush,davide.",2008
42868,"lima,jac","deroos,albert",2008
42869,"lima,jac","cox,christopher",2008
42870,"lima,jac","brinker,jeffery",2008
42871,"lima,jac","lima,joaoa.c.",2008
42872,"fisher,se","newbury,diannef.",2008
42873,"fisher,se","abrahams,bretts.",2008
42874,"fisher,se","winchester,laura",2008
42875,"fisher,se","nicod,jerome",2008
42876,"fisher,se","groszer,matthias",2008
42877,"fisher,se","alarcon,maricela",2008
42878,"fisher,se","oliver,peterl.",2008
42879,"fisher,se","davies,kaye.",2008
42880,"fisher,se","geschwind,danielh.",2008
42881,"fisher,se","monaco,anthonyp.",2008
42882,"fisher,se","fisher,simone.",2008
42883,"smith,er","loeffler,jay",2008
42884,"smith,er","misra,madhusmita",2008
42885,"smith,er","pomerantz,stuartr.",2008
42886,"smith,er","stemmer-rachamimov,anat",2008
42887,"smith,er","post,miriamd.",2008
42888,"smith,er","harris,nancylee",2008
42889,"smith,er","mckenna,michael",2008
42890,"ridker,pm","danielson,eleanor",2008
42891,"ridker,pm","fonseca,franciscoa.h.",2008
42892,"ridker,pm","genest,jacques",2008
42893,"ridker,pm","gotto,antoniom.,jr.",2008
42894,"ridker,pm","kastelein,johnj.p.",2008
42895,"ridker,pm","koenig,wolfgang",2008
42896,"ridker,pm","libby,peter",2008
42897,"ridker,pm","lorenzatti,albertoj.",2008
42898,"ridker,pm","macfadyen,jeang.",2008
42899,"ridker,pm","nordestgaard,borgeg.",2008
42900,"ridker,pm","shepherd,james",2008
42901,"ridker,pm","willerson,jamest.",2008
42902,"ridker,pm","glynn,robertj.",2008
42903,"lyssenko,v","jonsson,anna",2008
42904,"lyssenko,v","almgren,peter",2008
42905,"lyssenko,v","pulizzi,nicolo",2008
42906,"lyssenko,v","isomaa,bo",2008
42907,"lyssenko,v","tuomi,tiinamaija",2008
42908,"lyssenko,v","berglund,goran",2008
42909,"lyssenko,v","altshuler,david",2008
42910,"lyssenko,v","nilsson,peter",2008
42911,"lyssenko,v","groop,leif",2008
42912,"violari,a","cotton,markf.",2008
42913,"violari,a","gibb,dianam.",2008
42914,"violari,a","babiker,abdelg.",2008
42915,"violari,a","steyn,jan",2008
42916,"violari,a","madhi,shabira.",2008
42917,"violari,a","jean-philippe,patrick",2008
42918,"violari,a","mcintyre,jamesa.",2008
42919,"brass,sd","durand,marlenel.",2008
42920,"brass,sd","stone,johnh.",2008
42921,"brass,sd","chen,johnw.",2008
42922,"brass,sd","stone,jamesr.",2008
42923,"brass,sd","cohen,adamb.",2008
42924,"brass,sd","harris,nancylee",2008
42925,"brass,sd","friday,robertp.",2008
42926,"brass,sd","utz,andreal.",2008
42927,"pischon,t","boeing,h.",2008
42928,"pischon,t","hoffmann,k.",2008
42929,"pischon,t","bergmann,m.",2008
42930,"pischon,t","schulze,m.b.",2008
42931,"pischon,t","overvad,k.",2008
42932,"pischon,t","vanderschouw,y.t.",2008
42933,"pischon,t","spencer,e.",2008
42934,"pischon,t","moons,k.g.m.",2008
42935,"pischon,t","tjonneland,a.",2008
42936,"pischon,t","halkjaer,j.",2008
42937,"pischon,t","jensen,m.k.",2008
42938,"pischon,t","stegger,j.",2008
42939,"pischon,t","clavel-chapelon,f.",2008
42940,"pischon,t","boutron-ruault,m.-c.",2008
42941,"pischon,t","chajes,v.",2008
42942,"pischon,t","linseisen,j.",2008
42943,"pischon,t","kaaks,r.",2008
42944,"pischon,t","trichopoulou,a.",2008
42945,"pischon,t","trichopoulos,d.",2008
42946,"pischon,t","bamia,c.",2008
42947,"pischon,t","sieri,s.",2008
42948,"pischon,t","palli,d.",2008
42949,"pischon,t","tumino,r.",2008
42950,"pischon,t","vineis,p.",2008
42951,"pischon,t","panico,s.",2008
42952,"pischon,t","peeters,p.h.m.",2008
42953,"pischon,t","may,a.m.",2008
42954,"pischon,t","bueno-de-mesquita,h.b.",2008
42955,"pischon,t","vanduijnhoven,f.j.b.",2008
42956,"pischon,t","hallmans,g.",2008
42957,"pischon,t","weinehall,l.",2008
42958,"pischon,t","manjer,j.",2008
42959,"pischon,t","hedblad,b.",2008
42960,"pischon,t","lund,e.",2008
42961,"pischon,t","agudo,a.",2008
42962,"pischon,t","arriola,l.",2008
42963,"pischon,t","barricarte,a.",2008
42964,"pischon,t","navarro,c.",2008
42965,"pischon,t","martinez,c.",2008
42966,"pischon,t","quiros,j.r.",2008
42967,"pischon,t","key,t.",2008
42968,"pischon,t","bingham,s.",2008
42969,"pischon,t","khaw,k.t.",2008
42970,"pischon,t","boffetta,p.",2008
42971,"pischon,t","jenab,m.",2008
42972,"pischon,t","ferrari,p.",2008
42973,"pischon,t","riboli,e.",2008
42974,"mallet,l","polosan,mircea",2008
42975,"mallet,l","jaafari,nematollah",2008
42976,"mallet,l","baup,nicolas",2008
42977,"mallet,l","welter,marie-laure",2008
42978,"mallet,l","fontaine,denys",2008
42979,"mallet,l","dumontcel,sophietezenas",2008
42980,"mallet,l","yelnik,jerome",2008
42981,"mallet,l","chereau,isabelle",2008
42982,"mallet,l","arbus,christophe",2008
42983,"mallet,l","raoul,sylvie",2008
42984,"mallet,l","aouizerate,bruno",2008
42985,"mallet,l","damier,philippe",2008
42986,"mallet,l","chabardes,stephan",2008
42987,"mallet,l","czernecki,virginie",2008
42988,"mallet,l","ardouin,claire",2008
42989,"mallet,l","krebs,marie-odile",2008
42990,"mallet,l","bardinet,eric",2008
42991,"mallet,l","chaynes,patrick",2008
42992,"mallet,l","burbaud,pierre",2008
42993,"mallet,l","cornu,philippe",2008
42994,"mallet,l","derost,philippe",2008
42995,"mallet,l","bougerol,thierry",2008
42996,"mallet,l","bataille,benoit",2008
42997,"mallet,l","mattei,vianney",2008
42998,"mallet,l","dormont,didier",2008
42999,"mallet,l","devaux,bertrand",2008
43000,"mallet,l","verin,marc",2008
43001,"mallet,l","houeto,jean-luc",2008
43002,"mallet,l","pollak,pierre",2008
43003,"mallet,l","benabid,alim-louis",2008
43004,"mallet,l","agid,yves",2008
43005,"mallet,l","krack,paul",2008
43006,"mallet,l","millet,bruno",2008
43007,"mallet,l","pelissolo,antoine",2008
43008,"spindler,kp","wright,rickw.",2008
43009,"daffner,kr","sherman,janetc.",2008
43010,"daffner,kr","gonzalez,r.gilberto",2008
43011,"daffner,kr","hasserjian,robertp.",2008
43012,"daffner,kr","alcalay,royn.",2008
43013,"daffner,kr","cole,andrewj.",2008
43014,"daffner,kr","hedley-whyte,e.tessa",2008
43015,"demenais,f","corda,eve",2008
43016,"demenais,f","aschard,hugues",2008
43017,"demenais,f","dizier,marie-helene",2008
43018,"demenais,f","boland,anne",2008
43019,"demenais,f","bousquet,jean",2008
43020,"demenais,f","chateigner,nicolas",2008
43021,"demenais,f","gormand,frederic",2008
43022,"demenais,f","just,jocelyne",2008
43023,"demenais,f","lemoual,nicole",2008
43024,"demenais,f","scheinmann,pierre",2008
43025,"demenais,f","siroux,valerie",2008
43026,"demenais,f","vervloet,daniel",2008
43027,"demenais,f","zelenika,diana",2008
43028,"demenais,f","pin,isabelle",2008
43029,"demenais,f","kauffmann,francine",2008
43030,"demenais,f","lathrop,mark",2008
43031,"demenais,f","demenais,florence",2008
43032,"golub,tr","villanueva,augusto",2008
43033,"golub,tr","kobayashi,masahiro",2008
43034,"golub,tr","peix,judit",2008
43035,"golub,tr","chiang,dereky.",2008
43036,"golub,tr","camargo,amy",2008
43037,"golub,tr","gupta,supriya",2008
